codice;regione;denominazione;anno;contributi;valoreProduzione;costiProduzione;costoPersonale;ammortamenti;risultatoEsercizio;totaleAttivo;patrimonioNetto;debiti
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2013;38593000;153553000;152789000;68257000;4143000;7000;140679000;29452000;105530000
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2014;32292000;147156000;153348000;68939000;3798000;-10145000;126891000;19618000;101046000
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2015;36442000;153407000;155382000;67928000;3379000;-7716000;130396000;50316000;73763000
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2016;46326000;163791000;158580000;68241000;3271000;29000;136766000;57397000;73251000
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2017;42271000;164982000;159813000;66572000;3506000;1928000;138608000;60791000;68713000
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2018;45163000;168851000;166869000;68434000;3796000;53000;125635000;59774000;56477000
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2019;43486692.64;177169426.84;178216496.45;70753933.06;3987435.47;45169.93;122171829.85000001;60206377.46;52167901.37
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2020;64915983.9;182158765.13;183488557.04;75686313.53;4584713.39;-6602785.7;127083059.47000001;60966407.96;53165101.79
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2021;72972701.52;205277047.09;201639163.66;78979685.71;5510246.81;255432.52;132456789.99;67028957.14;50802684.76
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2022;69879021.01;204164674.15;198399356.45;76640490.62;5788408.76;105629.85;141031935.02;74797156.73;49975369.22
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2023;68362042.43;207991202.37;202107595.26;76359165.67;5916489.89;990347.64;156452921.31;83643318.99;52970579.41
010904;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA S. LUIGI GONZAGA";2024;66223399.25;210999196.68;211914381.75;81138127.06;6280544.18;28110.63;155981390.71;89064233.85;50163060.72
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2012;65798000;271934000;265709000;124506000;14283000;-868000;288956000;93909000;193934000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2013;65148000;263047000;262211000;124016000;12778000;-5990000;260371000;89210000;170298000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2014;67490000;267195000;270980000;124324000;12262000;-12856000;266730000;73962000;192113000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2015;77307000;286328000;292056000;130326000;11617000;-18866000;280517000;135756000;143472000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2016;94845000;303037000;297743000;131058000;10464000;-6428000;291695000;144547000;144348000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2017;99225000;323767000;313016000;134511000;9971000;1120000;257800000;140626000;109949000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2018;100341000;332582000;323938000;137481000;9501000;408000;276472000;152357000;115364000
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2019;103088434.53;346876199.75;337172686.67;141920986.05;9284365.76;1813731.99;273675815.59999996;151628477.72;113453416.72
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2020;123339301.18;341500231.91;349922360.59;151834371.95;9370550.66;-17887588.95;252400558.54999998;138219208.43;102786174.23
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2021;126330228.72;369175562.56;370338712.4;156083445.08;9588356.27;-9004065.81;258021058.20000002;137808853.6;107084106.6
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2022;147377096.37;394069852.36;392926008.37;158879061.67;9944123.88;-8177034.13;402984440.14000005;269109677.5;109350838.63
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2023;120324966.83;402249168.88;396313323.12;163810724.74;10139195.94;-7217263.02;508626758.92;357246680.41;122214556.22
010905;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA MAGGIORE DELLA CARITA' DI NOVARA";2024;110377918.88;395291971.87;409678048.79;172260063.48;10930700.74;-24359457.08;475083097.1;339560707.87;107372599.48
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2012;42243000;229690000;230166000;117035000;5753000;-9603000;203339000;53903000;147139000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2013;49411000;236121000;227275000;116907000;5575000;-373000;137550000;51828000;83439000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2014;49746000;229852000;226583000;116958000;5241000;-5617000;143571000;48499000;92904000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2015;50603000;238526000;229939000;118070000;4724000;-2000;170675000;84530000;84002000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2016;57477000;246052000;235799000;117978000;4563000;1713000;177979000;81037000;93926000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2017;56088000;249153000;240715000;118079000;4771000;2000;167362000;77145000;85809000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2018;54613000;255657000;249281000;120266000;5286000;1160000;165574000;80578000;80517000
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2019;56947078.94;263736909.96;255503008.58;121825396.71;6020699.42;1620.7;171755972.72;82030986.79;86469906.07
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2020;78078510.43;256542643.65;263836737.04;126929230;6308767.35;-13740963.24;163777003.73;72597113.21;85866997.63
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2021;73747155.23;280451415.24;280515731.03;128257586.26;6552091.93;-5801980.03;158679657.06;71852509.58;78391712.94
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2022;86733559.43;300191443.44;294723821.55;131774755.85;6401731.33;-4656865.75;187645562.55;94653520.73;80211395.18
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2023;90776959.37;316283785.17;306598596.42;134686240.62;6395121.42;286779.62;196119726.83;95475531.81;80975768.63
010906;Piemonte;"AZIENDA OSPEDALIERA S. CROCE E CARLE DI CUNEO";2024;85714348.8;319240677;320744363.88;139241328.71;7053591.37;-3998155.34;195783785.9;100749369.97;82146827.86
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2012;58978000;236577000;228068000;110857000;7157000;-38000;234366000;67854000;161251000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2013;64270000;227780000;221911000;110019000;6622000;-136000;230600000;68063000;157159000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2014;61494000;220622000;222387000;108828000;6473000;-5742000;222538000;66013000;151190000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2015;67028000;233365000;231782000;112093000;6282000;-4484000;199938000;92221000;100912000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2016;76643000;247393000;236929000;113350000;6204000;2401000;206323000;103201000;95973000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2017;79844000;257024000;248131000;114471000;6824000;1182000;213682000;108469000;93964000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2018;76336000;262788000;256359000;117297000;7489000;12000;203976000;104090000;90679000
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2019;75977613.51;270514169.84;266053276.73;120866106.39;7486211.2;8858.8;202057982.26000002;101564041.49;94086012.1
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2020;97781542.15;271294722.1;277301939.91;128337002.72;8126054.89;-13978359.86;191082240.02;91126016.29;91811903.08
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2021;106879345.08;296067559.51;297830182.52;128705824.55;8988761.44;-9135030.91;194400435;89550282.29;87834472.69
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2022;125510426.59;319748674.08;311901712.16;129220962.17;9041218.29;2404.74;236335304.45;113633404.88;99088907.34
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2023;102128733;331201205.91;322972794.69;133435641.5;9557475.76;891385.45;250856307.52;115762836.69;105221020.9
010907;Piemonte;"AZIENDA OSPEDALIERO-UNIVERSITARIA ""SS.ANTONIO E BIAGIO E C.ARRIGO"" ALESSANDRIA";2024;103006592.21;333724441.93;330799174.01;141981424.18;11044574.95;-4975833.89;248613432.66;118727421.94;106447346.48
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2012;38208000;181008000;173780000;93138000;5349000;2000;121096000;47030000;63517000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2013;40014000;175439000;171049000;92680000;5475000;-746000;131554000;48378000;76385000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2014;43000000;168938000;169591000;91427000;5311000;-8424000;118456000;42419000;69006000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2015;43811000;171061000;177028000;91454000;5496000;-6569000;138472000;68060000;67393000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2016;54115000;185270000;178752000;91256000;5731000;1794000;144412000;73893000;65989000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2017;51079000;187502000;182639000;91113000;5689000;-1490000;145433000;72147000;67499000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2018;50962000;192667000;190988000;92996000;5748000;-3818000;125623000;64996000;54436000
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2019;48941950.33;202163502.14;198740487.51;94776955;5493071.13;510944.72;120466882.45;62522458.62;52896759.08
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2020;62241363.49;200857321.89;205872198.98;100789009.42;5099476.58;-12606556.83;113973852.6;53958818.61;53841752.87
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2021;65609020.33;228164309.76;225644319.97;105299551;5460786.55;-4258439.61;124994339.35;61082301.54;57855891.5
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2022;80806802.91;251592047.6;242623481;108943486.82;5809368.12;741420.59;151227726.84;75197941.67;67686414.49
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2023;81166382.27;265803281.99;259994063.85;113171263;5868540.25;-216917.82;138582240.01;75265573.04;53250270.13
010908;Piemonte;"AZIENDA OSPEDALIERA ORDINE MAURIZIANO DI TORINO";2024;77956417.77;263826202.83;278854852.18;118690519.66;6694588.14;-23259320.92;127951448.42;53305049.42;60963859.26
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2012;392207000;1031039000;1013299000;495813000;36687000;-16641000;1113360000;310579000;747754000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2013;396720000;1002564000;989348000;473756000;33204000;-12750000;1129480000;291785000;788948000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2014;376113000;975220000;982922000;473868000;31151000;-30647000;1180882000;275725000;861647000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2015;389798000;1012803000;997710000;476016000;28378000;-15085000;1065070000;491820000;533625000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2016;402563000;1016326000;995768000;469122000;25570000;-11040000;902494000;482374000;381451000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2017;404677000;1008325000;1001138000;467467000;24832000;-17475000;853588000;463038000;342531000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2018;326060000;941909000;1036399000;475758000;26808000;-121000000;724417000;356253000;314893000
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2019;330468191.3;982730107.49;1059238129.55;480352488.16;28283060.24;-102504149.1;776044218.0600001;367506167.49;352806933.95
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2020;485379686.56;1056996025.71;1058386311.59;489775201.68;27869413.03;-31337846.13;954398149.94;582910913.55;301284629.61
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2021;476137694.98;1118749649.2;1095500264.39;484631272.4;27944369.32;-253841.59;947682237.35;603136698.98;263943150.11
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2022;489680702.48;1124908281.36;1128422242.59;494345940.33;28697500.1;-21357262.39;994186296.1199999;625987648.38;277388939.74
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2023;424158747.6;1149611652.94;1167814567.94;501726974.11;27946681.26;-25152188.49;959326361.46;595107357.35;261513401.41
010909;Piemonte;"AZIENDA OSPEDALIERO UNIVERSITARIA CITTA' DELLA SALUTE E DELLA SCIENZA DI TORINO";2024;411292383.61;1128675828.06;1152670743.81;519612811.39;27518278.49;-51037614.8;977368818.21;614997560.58;261017236.79
010910;Piemonte;"AZIENDA OSPEDALIERA OSPEDALE INFANTILE REGINA MARGHERITA";2024;290000;290000;268064;217300;;21936;290000;21936;235064
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2012;269473000;291825000;281539000;113040000;9376000;654000;159679000;77746000;58018000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2013;278976000;320156000;306017000;113595000;16965000;5669000;159076000;82225000;59125000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2014;260519000;301046000;295000000;114693000;12923000;3642000;140603000;75618000;49058000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2015;255257000;295358000;287770000;113232000;10543000;-1268000;136382000;63371000;53751000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2016;253248000;291692000;283023000;114145000;10577000;387000;133888000;55750000;59296000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2017;251028000;287910000;280456000;112162000;8842000;775000;138128000;55234000;62049000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2018;249168000;290493000;287487000;113444000;9221000;-1998000;126641000;49618000;52933000
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2019;255078926;292471061;283720320;115792637;6080219;1939;141444481;57237284;52599317
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2020;288293343;323981329;311100325;125495356;6576002;3934550;166173450;72369053;56456378
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2021;299018491.39;341155458.39;332430851.32;125240423.92;7449312;1091486.07;188506208;78118417.07;54640202
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2022;300057449.72;355165904.72;344545339.04;131771284.04;6016020;2200401.3;216072962;88248490;63103850
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2023;319952533.83;367857644.12;366006699.94;132703308.8;5601085;642835.07;222676640;94193181;58930931
020101;Valle d'Aosta;"AZIENDA USL DELLA VALLE D'AOSTA";2024;323994676.19;393225201.91;384637684.6;141938164.1;6925771;-1870774.38;216774922;103137827;58264036
030301;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI BERGAMO";2012;1405349000;1421864000;1417953000;60785000;3010000;;1656446000;15632000;1603555000
030301;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI BERGAMO";2013;1412563000;1426825000;1422817000;60410000;2880000;;1579875000;18890000;1522016000
030301;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI BERGAMO";2014;1420209000;1440772000;1436809000;59996000;3682000;;1603790000;19530000;1544759000
030301;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI BERGAMO";2015;1443250000;1465634000;1470393000;60052000;3865000;;504691000;18889000;465401000
030302;Lombardia;"AZIENDA SANITARIA LOCALE DI BRESCIA";2012;1631633000;1645507000;1640476000;83135000;3290000;;839262000;25632000;783962000
030302;Lombardia;"AZIENDA SANITARIA LOCALE DI BRESCIA";2013;1634781000;1653692000;1649454000;81723000;3470000;;400629000;27665000;338673000
030302;Lombardia;"AZIENDA SANITARIA LOCALE DI BRESCIA";2014;1637732000;1659337000;1655862000;81094000;3055000;;418619000;30736000;351227000
030302;Lombardia;"AZIENDA SANITARIA LOCALE DI BRESCIA";2015;1662231000;1685784000;1684437000;79810000;3422000;;247634000;29738000;192385000
030303;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI COMO";2012;796629000;800824000;798262000;35054000;3450000;;2051979000;5230000;2024020000
030303;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI COMO";2013;796065000;803628000;800834000;34310000;3490000;;2086122000;7663000;2056344000
030303;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI COMO";2014;803842000;814726000;812944000;34000000;3538000;;2127524000;10024000;2093836000
030303;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI COMO";2015;809056000;819729000;820355000;33833000;3449000;;278639000;12961000;246713000
030304;Lombardia;"AZIENDA SANITARIA LOCALE (A.S.L.) DELLA PROVINCIA DI CREMONA";2012;587072000;593323000;591458000;31230000;1481000;;481573000;9247000;459417000
030304;Lombardia;"AZIENDA SANITARIA LOCALE (A.S.L.) DELLA PROVINCIA DI CREMONA";2013;594946000;602310000;600396000;30564000;1481000;;488293000;9880000;462947000
030304;Lombardia;"AZIENDA SANITARIA LOCALE (A.S.L.) DELLA PROVINCIA DI CREMONA";2014;598956000;608770000;608045000;29964000;1542000;;501573000;10250000;473834000
030304;Lombardia;"AZIENDA SANITARIA LOCALE (A.S.L.) DELLA PROVINCIA DI CREMONA";2015;605594000;616307000;615375000;29658000;1549000;;182946000;10104000;160001000
030305;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI LECCO";2012;456589000;459687000;457763000;26748000;1274000;;332123000;13930000;308115000
030305;Lombardia;"AZIENDA SANITARIA LOCALE DELLA PROVINCIA DI LECCO";2013;458003000;463431000;461503000;26578000;1067000;;373840000;14288000;349141000
